1.25539e+06
1205	9182
1278	9152
1313	9154
1355	9178
1367	9194
1379	9178
1404	9182
1460	9162
1455	9132
1426	9090
1459	9054
1479	9047
1412	9023
1384	9026
1314	9033
1302	9064
1238	9060
1216	9023
1154	9010
1147	9016
1159	8960
1114	8945
1081	8918
1087	8899
1136	8884
1130	8868
1156	8868
1134	8830
1152	8816
1184	8793
1251	8789
1260	8710
1241	8670
1254	8584
1268	8535
1224	8526
1197	8546
1157	8548
1140	8554
1129	8535
1127	8523
1119	8522
1114	8518
1120	8615
1121	8656
1095	8664
1098	8691
1082	8727
1103	8776
1056	8787
996	8795
949	8776
962	8738
969	8736
946	8725
939	8669
961	8662
995	8678
994	8687
975	8622
999	8534
972	8517
977	8507
956	8455
948	8420
912	8403
906	8424
927	8333
1007	8312
1034	8337
1091	8351
1075	8398
1070	8264
1097	8250
1067	8227
1072	8195
1008	8155
1031	8121
1062	8098
1016	8040
989	8081
932	8069
929	8070
921	8091
889	8112
872	8184
881	8196
820	8209
813	8189
793	8192
813	8123
723	8073
561	8093
483	8144
472	8132
436	8140
415	8169
396	8189
374	8199
349	8203
327	8201
337	8226
328	8238
309	8241
301	8241
287	8247
238	8212
158	8221
164	8253
183	8299
129	8306
107	8325
94	8282
49	8303
39	8314
45	8271
40	8250
103	8170
99	8155
93	8109
109	8109
108	8092
105	8031
52	8032
13	8041
38	7920
44	7839
85	7845
131	7942
164	7997
203	7951
253	7932
326	7930
314	7884
324	7833
335	7798
377	7802
418	7839
431	7833
472	7826
506	7853
531	7843
565	7823
602	7878
580	7938
542	7952
512	7908
502	7909
394	7882
371	7954
388	8063
348	8088
399	8118
468	8046
296	8054
256	8007
215	8053
225	8093
220	8098
238	8095
189	7884
195	7802
163	7767
104	7729
102	7664
65	7649
56	7654
94	7622
106	7538
131	7476
180	7495
178	7430
144	7339
158	7305
112	7230
56	7308
16	7350
14	7387
11	7389
7	7408
21	7450
48	7429
72	7405
75	7363
40	7494
25	7552
242	7789
280	7799
655	7568
725	7492
736	7476
837	7432
878	7465
895	7466
903	7460
929	7475
947	7488
914	7518
966	7577
981	7637
996	7638
1043	7650
1074	7647
1133	7682
1131	7711
1183	7680
1186	7668
1214	7657
1226	7679
1290	7654
1332	7646
1334	7699
1346	7709
1352	7728
1375	7772
1300	7780
1269	7818
1223	7755
1187	7755
1189	7811
1150	7818
1146	7818
1151	7833
1090	7797
1008	7763
962	7765
917	7762
892	7755
881	7766
914	7844
965	7854
977	7852
968	7836
878	7902
862	7891
888	7924
911	7942
871	7968
835	7854
794	7830
748	7766
898	7667
913	7651
915	7622
961	7696
1067	7561
1121	7584
1167	7595
1163	7625
1169	7549
1153	7541
1172	7520
1196	7512
1277	7525
1293	7513
1295	7554
1291	7561
1268	7598
1381	7550
1365	7521
1371	7494
1337	7465
1297	7472
1427	7542
1499	7534
1518	7575
1502	7628
1509	7655
1567	7690
1545	7719
1536	7732
1561	7759
1632	7787
1670	7765
1683	7782
1695	7802
1734	7784
1772	7838
1795	7872
1832	7857
1859	7838
1886	7841
1955	7837
1978	7811
2004	7885
2007	7888
2015	7898
2024	7879
2072	7873
2140	7941
2141	7940
2198	7946
2226	7983
2252	7987
2282	8011
2334	7973
2374	8003
2415	7951
2432	7932
2415	7897
2400	7905
2367	7893
2360	7871
2371	7867
2345	7834
2299	7869
2271	7825
2274	7783
2251	7769
2233	7761
2245	7744
2209	7739
2215	7715
2245	7688
2252	7696
2274	7634
2320	7650
2358	7638
2372	7715
2401	7769
2451	7778
2488	7805
2534	7838
2549	7799
2449	7848
2464	7873
2454	7891
2471	7898
2470	7903
2472	7925
2516	7955
2520	7956
2520	8001
2587	8001
2649	7956
2644	7913
2696	7976
2697	8004
2669	8018
2633	8082
2699	8123
2709	8116
2709	8131
2725	8128
2722	8091
2759	8108
2777	8137
2808	8117
2867	8073
2900	8060
2908	8077
2936	8055
2998	8020
3004	7983
2953	7925
2951	7923
2895	7969
2851	7999
2800	7961
2779	8027
2751	8021
2763	7869
2814	7864
2861	7800
2901	7774
2907	7770
2955	7729
3003	7765
2962	7823
2830	7744
2846	7691
2811	7578
2816	7559
2854	7545
2880	7571
2924	7592
2928	7597
2976	7595
3025	7597
3062	7563
3090	7576
3108	7635
3104	7747
3121	7812
3173	7789
3211	7835
3233	7923
3283	7966
3329	7971
3342	7945
3392	7997
3362	8016
3331	8089
3319	8098
3272	8100
3229	8091
3184	8093
3168	8069
3157	8127
3183	8207
3281	8224
3303	8247
3279	8297
3264	8308
3301	8322
3317	8335
3337	8345
3323	8357
3287	8414
3246	8466
3224	8475
3205	8455
3201	8450
3116	8445
3059	8404
3032	8419
3025	8347
3011	8305
2978	8315
2919	8308
2873	8235
2859	8245
2848	8233
2811	8292
2750	8225
2733	8208
2723	8328
2732	8378
2736	8380
2733	8422
2689	8409
2638	8414
2565	8392
2511	8337
2471	8285
2512	8238
2531	8232
2549	8255
2618	8311
2555	8158
2466	8114
2450	8139
2415	8186
2397	8220
2402	8242
2399	8262
2372	8269
2325	8296
2288	8232
2262	8177
2233	8157
2215	8099
2182	8065
2134	8027
2129	8029
2098	8003
2060	8035
2090	8090
2085	8146
2051	8158
2053	8196
2061	8200
2091	8259
2130	8258
2192	8268
2193	8301
2185	8328
2192	8346
2177	8359
2227	8369
2234	8416
2189	8435
2229	8481
2221	8503
2215	8536
2188	8535
2160	8547
2121	8517
2125	8501
2111	8460
2072	8412
2064	8395
2073	8360
2056	8333
2051	8302
2013	8319
1986	8382
1979	8407
1963	8418
1907	8482
1840	8478
1837	8482
1779	8415
1754	8406
1757	8442
1714	8407
1691	8381
1675	8391
1630	8383
1630	8429
1612	8435
1569	8443
1526	8474
1515	8458
1450	8482
1434	8552
1436	8577
1396	8539
1360	8570
1339	8537
1316	8571
1308	8564
1342	8488
1273	8471
1232	8439
1232	8414
1237	8410
1244	8407
1319	8389
1323	8393
1376	8379
1451	8389
1539	8372
1584	8357
1644	8271
1658	8253
1656	8198
1635	8185
1674	8167
1611	8129
1560	8165
1538	8097
1595	8066
1521	8004
1451	7988
1447	7981
1437	7967
1406	7970
1434	7935
1443	7879
1436	7860
1465	7830
1484	7740
1649	7844
1602	7902
1591	7905
1603	7924
1678	7926
1714	7963
1777	7985
1787	8001
1779	8047
1776	8057
1835	8124
1808	8154
1795	8160
1791	8155
1808	8201
1798	8212
1865	8181
1869	8173
1874	8151
1879	8238
1933	8269
1966	8248
1976	8245
1987	8229
1996	8214
1994	8154
1973	8110
1969	8100
1953	8085
1866	8002
1864	7995
1874	7931
1862	7913
1937	7949
1958	7898
1845	7774
1893	7689
1971	7712
1967	7648
1978	7603
1946	7543
1953	7536
1919	7534
1901	7553
1881	7552
1890	7509
1930	7474
1922	7423
1907	7422
1965	7427
2018	7434
2054	7457
2077	7455
2041	7514
2073	7594
2083	7621
2123	7625
2157	7608
2176	7631
2197	7614
2181	7570
2150	7504
2142	7508
2182	7450
2126	7379
2102	7377
2089	7305
2058	7259
2034	7250
2033	7266
1996	7303
2006	7348
1934	7333
1907	7296
1882	7363
1877	7371
1765	7368
1738	7373
1749	7343
1732	7293
1737	7245
1747	7237
1695	7226
1648	7259
1642	7260
1607	7269
1629	7297
1645	7335
1578	7333
1566	7345
1576	7391
1647	7430
1664	7488
1632	7528
1649	7546
1685	7578
1711	7653
1731	7718
1763	7715
1792	7587
1802	7548
1729	7443
1713	7411
1761	7401
1810	7277
1735	7176
1709	7151
1645	7122
1662	7079
1648	7063
1591	7080
1560	7121
1506	7105
1473	7141
1456	7164
1487	7187
1495	7226
1524	7249
1528	7243
1516	7290
1509	7310
1506	7335
1443	7352
1434	7365
1447	7454
1507	7475
1550	7495
1566	7498
1586	7525
1577	7542
1469	7281
1422	7203
1410	7192
1385	7229
1331	7250
1272	7237
1258	7230
1241	7182
1267	7160
1234	7147
1201	7153
1201	7199
1142	7186
1033	7198
1009	7190
994	7250
973	7274
1043	7274
1079	7276
1045	7314
1051	7366
1021	7380
1015	7371
1013	7452
994	7471
980	7447
899	7369
833	7290
828	7271
803	7241
828	7163
897	7218
803	7327
658	7260
628	7226
636	7382
574	7468
452	7194
455	7188
445	7191
443	7104
449	7063
483	7043
437	7011
441	7000
386	6935
392	6880
436	6842
431	6822
434	6781
474	6781
498	6887
549	6860
581	6846
586	6843
792	6835
835	6731
858	6707
864	6701
925	6695
924	6631
1026	6593
1052	6614
1136	6584
1159	6580
1194	6578
1233	6575
1197	6523
1238	6495
1262	6469
1333	6457
1368	6429
1399	6431
1383	6362
1431	6362
1449	6323
1427	6309
1420	6280
1419	6207
1435	6206
1425	6167
1450	6155
1461	6146
1472	6161
1482	6202
1501	6198
1548	6134
1478	6114
1499	6071
1531	6005
1482	5988
1400	5964
1356	5999
1345	5977
1320	6016
1296	5997
1272	5919
1255	5922
1279	5872
1313	5842
1381	5827
1438	5802
1479	5790
1514	5821
1551	5814
1585	5809
1588	5847
1615	5866
1621	5926
1695	5965
1655	6019
1699	6037
1639	6082
1611	6087
1601	6032
1603	6017
1704	5887
1681	5850
1745	5872
1772	5877
1810	5912
1837	5901
1842	5880
1824	5844
1841	5806
1870	5818
1892	5831
1906	5867
1886	5879
1919	5890
1927	5878
1900	5929
1913	5936
1882	5921
1962	5939
1998	5997
2028	6031
2061	6017
2094	6050
2124	6029
2164	6000
2219	6059
2224	6056
2285	6042
2323	6066
2359	6072
2394	6087
2411	6078
2395	6138
2462	6169
2461	6212
2457	6231
2423	6280
2463	6295
2445	6332
2410	6344
2463	6420
2427	6451
2385	6509
2393	6525
2383	6556
2337	6513
2312	6545
2306	6569
2284	6546
2294	6477
2295	6429
2284	6419
2256	6434
2191	6489
2108	6542
2149	6579
2157	6583
2175	6627
2205	6686
2109	6659
2104	6661
2103	6681
2072	6660
2065	6681
2039	6693
2030	6701
2032	6680
2034	6674
2015	6637
2015	6591
1980	6588
1971	6594
1947	6606
1957	6623
1928	6591
1933	6553
1901	6528
1816	6491
1745	6504
1725	6552
1723	6569
1764	6564
1683	6581
1667	6604
1677	6615
1672	6623
1621	6642
1642	6672
1611	6606
1563	6655
1556	6673
1554	6688
1540	6734
1505	6754
1529	6803
1507	6819
1504	6877
1484	6921
1453	6888
1435	6847
1434	6813
1394	6816
1405	6769
1394	6739
1378	6746
1435	6747
1449	6718
1394	6685
1351	6647
1321	6690
1282	6715
1274	6718
1278	6739
1308	6775
1231	6768
1176	6708
1179	6695
1155	6645
1072	6720
1053	6743
1117	6763
1067	6830
1069	6853
1029	6867
1035	6889
1020	6929
983	6934
994	6830
956	6816
1080	7002
1109	7051
1179	7052
1187	7034
1168	7009
1183	6993
1224	7010
1247	6968
1211	6916
1202	6872
1212	6871
1225	6858
1278	6905
1323	6926
1323	6938
1315	6939
1312	6984
1308	7027
1335	7034
1358	6999
1367	7000
1371	6991
1370	6951
1404	6928
1430	6944
1475	6997
1479	7042
1408	7030
1329	7105
1314	7132
1324	7137
1303	7135
1304	7124
1346	7177
1371	7148
1245	7055
1237	7064
1355	6845
1579	6866
1592	6884
1619	6893
1620	6922
1609	6931
1648	6900
1671	6930
1655	6966
1693	7015
1747	6985
1740	6893
1704	6903
1693	6838
1660	6827
1598	6844
1568	6764
1690	6732
1719	6754
1775	6777
1787	6735
1792	6662
1813	6658
1818	6633
1861	6681
1946	6679
1996	6775
2032	6797
2012	6855
1950	6835
1941	6823
1887	6858
1875	6830
1848	6835
1853	6799
1889	6772
1916	6891
1897	6908
1905	6950
1939	6942
1924	6997
1906	7028
1893	7039
1894	7060
1942	7044
2001	7034
2051	7033
2071	7007
2078	6966
2125	6950
2139	6901
2175	6850
2103	6834
2214	6919
2215	6989
2180	6985
2135	7010
2136	7014
2172	7038
2162	7108
2118	7106
2084	7098
2104	7070
2017	7119
1942	7118
1910	7126
1874	7156
1815	7145
1932	7200
1926	7220
1940	7180
2063	7212
2135	7246
2183	7243
2241	7216
2286	7176
2328	7226
2365	7216
2352	7132
2338	7112
2335	7046
2286	7059
2252	6990
2289	6938
2340	6941
2385	6917
2382	6892
2390	6875
2384	6860
2380	6854
2339	6806
2298	6822
2311	6882
2402	6962
2453	6956
2499	7006
2523	7010
2565	6972
2541	6916
2573	6901
2593	6885
2603	6871
2640	6882
2668	6883
2667	6902
2642	6960
2730	6956
2766	6967
2766	7029
2699	7049
2644	7064
2630	7080
2605	7070
2512	7077
2504	7082
2448	7153
2523	7186
2541	7233
2542	7241
2559	7243
2537	7288
2538	7322
2484	7297
2475	7355
2416	7294
2451	7246
2337	7314
2330	7345
2383	7385
2421	7430
2293	7453
2284	7451
2307	7522
2256	7538
2268	7582
2169	7698
2156	7719
2129	7691
2102	7698
2053	7681
2051	7756
2143	7806
2162	7818
2191	7778
2214	7863
2241	7887
2273	7930
2355	7918
2426	8045
2358	8143
2331	8151
2297	8141
2301	8113
2366	8170
2158	8157
2137	8147
2137	8134
2130	8187
2348	8406
2340	8435
2374	8425
2381	8414
2401	8418
2487	8455
2489	8536
2440	8587
2430	8591
2390	8592
2356	8588
2344	8615
2337	8651
2360	8696
2378	8723
2432	8722
2434	8736
2493	8673
2535	8685
2565	8701
2590	8693
2626	8687
2656	8676
2712	8684
2718	8714
2715	8718
2730	8711
2751	8766
2747	8777
2803	8799
2819	8794
2826	8793
2839	8748
2871	8684
2931	8658
2913	8619
2943	8701
2984	8734
3010	8753
3028	8781
3010	8832
2994	8844
2940	8841
2918	8847
2901	8842
2924	8818
2913	8798
2847	8875
2819	8864
2868	8915
2882	9008
2821	9016
2831	9053
2767	9014
2750	9051
2771	9130
2753	9207
2768	9223
2740	9230
2736	9223
2719	9317
2667	9394
2709	9446
2717	9485
